x,y,motor1,motor2,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
10,24,0.0039,0.0008,0.0023,0.0071,0.009,0.0036,0.0091,0.009
10,25,0.0003,0.0037,0.0015,0.0051,0.0079,0.0057,0.007,0.0007
10,26,0.0092,0.0078,0.006,0.0011,0.0001,0.0089,0.0005,0
10,27,0.0007,0.0021,0.0018,0.002,0.001,0.0044,0.0083,0.0049
10,28,0.0053,0.0007,0.0022,0.0042,0.0043,0.0012,0.0033,0.0044
10,29,0.0049,0.0046,0.0095,0.0028,0.0004,0.0064,0.0033,0.0094
11,0,0.0041,0.0093,0.0006,0.0043,0.0081,0.0009,0.0043,0.0086
11,1,0.0028,0.0061,0.0008,0.0038,0.0007,0.0091,0.0088,0.006
11,2,0.0096,0.0009,0.0001,0.0039,0.0019,0.0032,0.0083,0.0069
11,3,0.0078,0.008,0.0095,0.008,0.0043,0.0029,0.0074,0.0085
11,4,0.0021,0.0078,0.0029,0.0003,0.0088,0.0072,0.009,0.0017
11,5,0.0032,0.0096,0.0054,0.0039,0.0086,0.0041,0.0097,0.0083
11,6,0.0048,0.0098,0.0021,0.0067,0.0031,0.0006,0.0035,0.0008
11,7,0.0084,0.0031,0.0087,0.0028,0.0058,0.0062,0.0014,0.0079
11,8,0.0039,0.0041,0.0083,0.0028,0.0014,0.0072,0.0044,0.0047
11,9,0.0069,0.0098,0.0084,0.0056,0.0038,0.0083,0.0038,0.0086
11,10,0.008,0.0058,0.0054,0.0013,0.0062,0.009,0.0021,0.0047
11,11,0.002,0.0009,0.0073,0.0079,0.0069,0.0086,0.0059,0.001
11,12,0.0028,0.0043,0.0036,0.0041,0.0014,0.0078,0.0086,0.0083
11,13,0.0075,0.0071,0.0038,0.0014,0.0053,0.0075,0.0001,0.0035
11,14,0.0034,0.0056,0.0046,0.0096,0.0045,0.0065,0.0042,0.0065
11,15,0.0073,0.0016,0.0045,0.0043,0.0003,0.0004,0.0051,0.003
11,16,0.0045,0.0088,0.0071,0.006,0.0067,0.0056,0.0044,0.0044
11,17,0.0026,0.0081,0.0058,0.008,0.0057,0.0058,0.0014,0.0091
11,18,0.0013,0.006,0.0086,0.0058,0.0026,0.0029,0.0022,0.0097
11,19,0.0043,0.0066,0.0042,0.0045,0.007,0.0093,0.0075,0.0016
11,20,0.008,0.0045,0.0074,0.0049,0.0002,0.002,0.0091,0.0028
11,21,0,0.0048,0.0007,0.0057,0.0007,0.0021,0.0047,0.002
11,22,0.0079,0.0034,0.0076,0.0005,0.0063,0,0.0003,0.0007
11,23,0.0066,0.0045,0.0052,0.0035,0.0038,0.0026,0.0049,0.0019
11,24,0.0071,0.0025,0.0066,0.0071,0.0043,0.0058,0.0098,0.0043
11,25,0.0006,0.0006,0.0001,0.0013,0.0026,0.0046,0.0032,0.0006
11,26,0.008,0.0009,0.0011,0.0042,0.0007,0.0013,0.0049,0.0073
11,27,0.0056,0.0001,0.0007,0.0094,0.0025,0.0055,0.0013,0.0097
11,28,0.008,0.0077,0.0067,0.0022,0.0035,0.0066,0.0065,0.0041
11,29,0.0071,0.0064,0.0054,0.0097,0.0011,0.0084,0.0004,0.0089
12,0,0.0094,0.0014,0.0032,0.0002,0.0025,0.0079,0.0074,0.0081
12,1,0.0078,0.0079,0.0075,0.0005,0.0035,0.0086,0.0001,0.0016
12,2,0.0064,0.0068,0.0036,0,0.0034,0.0002,0.0041,0.0006
12,3,0.0064,0.0094,0.0004,0.0073,0.0079,0.0006,0.0063,0.0072
12,4,0.0018,0.0095,0.0073,0.0043,0.0076,0.0048,0.0024,0.0055
12,5,0.0028,0,0.0058,0.0062,0.0086,0.0059,0.0076,0.0049
12,6,0.0027,0.0014,0.005,0.0061,0.0014,0.0089,0.0067,0.0079
12,7,0.0082,0.0069,0.0051,0.0063,0.0073,0.0016,0.0034,0.0092
12,8,0.001,0.0008,0.0034,0.0084,0.0054,0.0058,0.0039,0.0083
12,9,0.0056,0.0097,0.0044,0.0041,0.0058,0.0021,0.0091,0.0083
12,10,0.0035,0.004,0.0045,0.005,0.0028,0.0011,0.0028,0.0012
12,11,0.008,0.0077,0.0073,0.0054,0.0091,0.0008,0.0045,0.0003
12,12,0.0017,0.008,0.0085,0.0071,0.0037,0.0025,0.0053,0.0092
12,13,0.0022,0.0097,0.0032,0.0078,0.002,0.0022,0.0062,0.0053
12,14,0.006,0.0008,0.0002,0.0089,0.0019,0.0028,0.0002,0.0097
12,15,0.0007,0.0075,0.0052,0.0098,0.0081,0.0096,0,0.0098
12,16,0.0077,0.0086,0.0069,0.0013,0.0012,0.0023,0.0004,0.0032
12,17,0.002,0.0037,0.0011,0.0038,0.0057,0.0073,0.0089,0.0019
12,18,0.0079,0.0092,0.0009,0.0098,0.0021,0.0009,0.0096,0.0028
12,19,0.0084,0.0048,0.0026,0.0066,0.0045,0.0026,0.0064,0.0021
12,20,0.0013,0.0034,0.0032,0.0024,0.0055,0.0035,0.0056,0.0073
12,21,0.007,0.0066,0.001,0.0028,0.004,0.0001,0.0047,0.0019
12,22,0.0093,0.0054,0.0018,0.0013,0.0063,0.0014,0.004,0.0048
12,23,0.006,0.0066,0.0014,0.0006,0.009,0.0076,0.0025,0.0005
12,24,0.0011,0.0057,0.0027,0.0064,0.0092,0.0081,0.0039,0.0063
12,25,0.0046,0.0047,0.009,0.0085,0.0048,0.0038,0.0005,0.004
12,26,0.0091,0.0021,0.0054,0.0055,0.0035,0.0092,0.0003,0.0095
12,27,0.0059,0.0015,0,0.0048,0.0091,0.0025,0.0051,0.0003
12,28,0.0081,0.0078,0.0065,0.0072,0.0059,0.0003,0.0035,0.0006
12,29,0.0051,0.0026,0.0091,0,0.0062,0.0094,0.0039,0.0054
13,0,0.0017,0.0091,0.0011,0.0052,0.0084,0.0014,0.0047,0.0042
13,1,0.0029,0.0045,0.009,0.0019,0.0069,0.0043,0.0022,0.0049
13,2,0.002,0.0085,0.0022,0.0077,0.0087,0.0057,0.0082,0.0039
13,3,0.0081,0.0074,0.0037,0.0045,0.0068,0.0076,0,0.0085
13,4,0.0068,0.0009,0.0038,0.0051,0.0021,0.0083,0.0093,0.0048
13,5,0.003,0.0085,0.0067,0.0097,0.0027,0.0087,0.0047,0.0047
13,6,0.0074,0.0069,0.0026,0.0062,0.0026,0.0009,0,0.0006
13,7,0.0081,0.0035,0.0051,0.005,0.0013,0.005,0.0036,0.0079
13,8,0.0057,0.0073,0.0032,0.0079,0.0055,0.0024,0.0026,0.0083
13,9,0.001,0.0094,0.0081,0.0037,0.008,0.0029,0.0083,0.0055
13,10,0.0097,0.0008,0.0016,0.0022,0.0015,0.0014,0.0028,0.0096
13,11,0.005,0.0078,0.0046,0.0061,0.0027,0.008,0.0039,0.0084
13,12,0.0052,0.0071,0.0062,0.0009,0.0094,0.0087,0.0092,0.0005
13,13,0.0082,0.0075,0.0041,0.0063,0.0003,0.0025,0.0018,0.0001
13,14,0.0031,0.0032,0.0021,0.0046,0.0047,0.005,0.0043,0.0095
13,15,0.0027,0.0087,0.0057,0.0054,0.0069,0.0096,0.0037,0.002
13,16,0.0067,0.0098,0.0029,0.0062,0.0086,0.0023,0.0065,0.0067
13,17,0.0096,0.0005,0.0029,0.0097,0.003,0.0045,0,0.0061
13,18,0.0076,0.0019,0.0006,0.0022,0.0069,0.0048,0.0018,0.0094
13,19,0.0036,0.0073,0.0049,0.0004,0.0068,0.0085,0.0025,0.0034
13,20,0.0082,0.0054,0.0094,0.0067,0.0075,0.0061,0.0033,0.007
13,21,0.0066,0.0062,0.0069,0.0095,0.0007,0.0067,0.0055,0.0081
13,22,0.0086,0.0062,0.0004,0.0055,0.0011,0.002,0.005,0.0045
13,23,0.0093,0.0098,0.005,0.006,0.0082,0.0073,0.0095,0.0065
13,24,0.0026,0.0088,0.0033,0.0003,0.005,0.0066,0.0071,0.0016
13,25,0.0027,0.0039,0.001,0.0034,0.0007,0.0063,0.0016,0.0092
13,26,0.0026,0.0018,0.0048,0.0035,0.0038,0.0096,0.0079,0.003
13,27,0.0095,0.0028,0.0089,0.0078,0.0002,0.0085,0.0044,0.0028
13,28,0.0074,0.0075,0.0029,0.0024,0.0042,0.0002,0.0038,0.0068
13,29,0.0041,0.0048,0.0001,0.0047,0.0012,0.0018,0.004,0.0037
14,0,0.0034,0.0086,0.007,0.0071,0.0083,0.005,0.0002,0.0078
14,1,0.0078,0.0091,0.0057,0.008,0.0075,0.0001,0.0008,0.0049
14,2,0.0074,0.0037,0.0071,0.0018,0.0037,0.001,0.0084,0.0077
14,3,0.0056,0.0085,0.0023,0.0066,0.0002,0.0063,0.0002,0.0037
14,4,0.005,0.0073,0.0009,0.0032,0.0022,0.0009,0.0011,0.0002
14,5,0,0.0069,0.008,0.0073,0.0068,0.0086,0.0023,0.0043
14,6,0.0023,0.0092,0.0059,0.006,0.0001,0.0044,0.0036,0.0057
14,7,0.0031,0.0059,0.0025,0.0033,0.0021,0.0027,0.0068,0.0071
14,8,0.0098,0.0077,0.0005,0.0022,0.0085,0.0014,0.0022,0.0085
14,9,0.0083,0.0001,0.0059,0.005,0.0088,0.0081,0.0092,0.0012
14,10,0.0072,0.0052,0.007,0.0074,0.0095,0.0008,0.0032,0.0025
14,11,0.0065,0.0055,0.0058,0.0087,0.0081,0.0026,0.0057,0.008
14,12,0.0004,0.006,0.0001,0.0087,0.0075,0.0023,0.0073,0.0057
14,13,0.0023,0.0032,0.0007,0.0012,0.0012,0,0.0022,0.0084
14,14,0.005,0.0092,0.0059,0.0046,0.0098,0.009,0.0071,0.0065
14,15,0.0046,0.0029,0.0051,0.0026,0.0055,0.0009,0.0006,0.0057
14,16,0.0068,0.0007,0.0046,0.0042,0.0029,0.0018,0,0.005
14,17,0.005,0.0007,0.0062,0.0062,0.0005,0.0084,0.0046,0.0056
14,18,0.0075,0.0006,0.0003,0.0075,0.0096,0.0073,0.0039,0.0042
14,19,0.0003,0.0088,0.0068,0.0056,0.0095,0.0072,0.0014,0.0064
14,20,0.0078,0.006,0.0007,0.0006,0.0079,0.0006,0.0056,0.0028
14,21,0.0011,0.0019,0.0089,0.0017,0.0002,0.0036,0.0073,0.0075
14,22,0.0042,0.0074,0.0051,0.0038,0.0046,0.0088,0.008,0.0049
14,23,0.0077,0.0047,0.0004,0.0074,0.0021,0.0019,0.0037,0
14,24,0.0079,0.0043,0.0006,0.0057,0.0049,0.006,0.0086,0.0058
14,25,0.0079,0.0076,0.0075,0.0079,0.0013,0.0047,0.0055,0.0053
14,26,0.0021,0.0006,0.0091,0.0067,0.0094,0.007,0.0016,0.0071
14,27,0.0017,0.002,0.0044,0.0036,0.0037,0.0081,0.0034,0.0016
14,28,0.0023,0.0038,0.0073,0.0072,0.0098,0.0058,0.003,0.0076
14,29,0.0033,0.0004,0.0056,0.0044,0.0052,0.001,0.0098,0.0071
15,0,0.0016,0.0088,0.0037,0.001,0.0058,0.0051,0.0079,0.0075
15,1,0.007,0.0024,0.0012,0.0008,0.0004,0.0046,0.0024,0.0028
15,2,0.0084,0.0096,0.0098,0.0083,0.0055,0.0029,0.0058,0.0087
15,3,0.0034,0.0015,0.0032,0.0084,0.0023,0.0029,0.0054,0.004
15,4,0.0019,0.0089,0.0048,0.0077,0.0042,0.0028,0.0051,0.0013
15,5,0.005,0.0061,0.0019,0.0054,0.0006,0.0042,0.008,0.009
15,6,0.0039,0.008,0.0072,0.0092,0.0008,0.0031,0.008,0.004
15,7,0.0044,0.0014,0.0025,0.0065,0.0043,0.0077,0.0004,0.006
15,8,0.0068,0.0052,0.0036,0.0011,0.0078,0.0085,0.0022,0.0029
15,9,0.0047,0.0039,0.0082,0.0053,0.0081,0.0063,0.0042,0.0019
15,10,0.0042,0.0013,0.0013,0.0051,0.0042,0.0091,0.0091,0.0086
15,11,0.0004,0.0016,0.0053,0.0048,0.0093,0.0057,0.0007,0.0062
15,12,0.0009,0.0044,0.0071,0.0087,0.003,0.0091,0.0016,0.0076
15,13,0.0032,0.0096,0.003,0.0012,0.006,0.0073,0.0032,0.0004
15,14,0.0086,0.0043,0.0053,0.003,0.0035,0.0045,0.0015,0.004
15,15,0.0061,0.0066,0.0086,0.0056,0.0023,0.0093,0.0017,0.003
15,16,0.0036,0.0087,0.0016,0.0065,0.0079,0.0032,0.0042,0.001
15,17,0.0029,0.007,0.0023,0.0088,0.0042,0.0053,0.009,0.0028
15,18,0.0096,0.0044,0.0056,0.0032,0.0089,0.0071,0.007,0.005
15,19,0.0037,0.0057,0.0007,0.0058,0.0052,0.0022,0.0088,0.0086
15,20,0.001,0.0005,0.0052,0.0088,0.0036,0.0092,0.0098,0.0065
15,21,0.0064,0.002,0.0052,0.0007,0.0073,0.0043,0.0035,0.0068
15,22,0.0087,0.0089,0,0.0078,0.006,0.007,0.0029,0.0097
15,23,0.0029,0.0034,0.0056,0.0079,0.0054,0.0043,0.0064,0.0063
15,24,0.0048,0.0018,0.0052,0.0084,0.0011,0.0049,0.0049,0.0073
15,25,0.007,0.0002,0.0079,0.0042,0.0044,0.0013,0.001,0.0032
15,26,0.0004,0.001,0.0009,0.0064,0.008,0.0036,0.006,0.0008
15,27,0.0068,0.0015,0.0085,0.0024,0.0058,0.0051,0.0087,0.0005
15,28,0.0067,0.004,0.009,0.0076,0.0087,0.0038,0.0051,0.0058
15,29,0.0038,0.0031,0,0.0082,0.0042,0.001,0.0014,0.0046
16,0,0.0018,0.0021,0.0011,0.0096,0.0058,0.0071,0.0006,0.0027
16,1,0.0084,0.0089,0.0051,0.0043,0.0041,0.0037,0.0049,0.0009
16,2,0.0075,0.0038,0.0086,0.0064,0.0074,0.0036,0.0021,0.0013
16,3,0.0065,0.0021,0.0094,0.0008,0.0029,0.0007,0.0055,0.0045
16,4,0.0028,0.0064,0.0043,0.0086,0.0035,0.0047,0.0013,0.002
16,5,0.0037,0.0062,0.0062,0.0079,0.0001,0.0012,0.0086,0.0076
16,6,0.0048,0.0071,0.0041,0.0023,0.0008,0.0061,0.0036,0.0071
16,7,0.0082,0.0029,0.008,0.0011,0.0036,0.0034,0.0056,0.0063
16,8,0.0096,0,0.005,0.003,0.0045,0.0061,0.0051,0.0083
16,9,0.0025,0.0012,0.0061,0.0026,0.0024,0.0048,0.0001,0.0072
16,10,0.0019,0.0041,0.0095,0.0025,0.0003,0.003,0.0097,0.0083
16,11,0.0058,0.0076,0.0094,0.0092,0.0009,0.005,0.0056,0.0006
16,12,0.0048,0.0008,0.0037,0.0094,0.0069,0.0086,0.0078,0.0092
16,13,0.0098,0.0038,0.0019,0.0021,0.0084,0.0019,0.0091,0.0004
16,14,0.006,0.0085,0.003,0.0063,0.0016,0.0026,0.0047,0.0072
16,15,0.0003,0.0041,0.0066,0.0012,0.0091,0.0023,0.0016,0.0038
16,16,0.0029,0.0051,0.0033,0.0097,0.0038,0.001,0.009,0.0035
16,17,0.0048,0.0009,0.0056,0.0034,0.0028,0.0046,0.0036,0.0088
16,18,0.0032,0.0064,0.005,0.0047,0.009,0.0097,0.002,0.0091
16,19,0.0037,0.0086,0.0002,0.0029,0.0009,0.0019,0.0066,0.0038
16,20,0.0068,0,0.0034,0.0008,0.0009,0.0024,0.0041,0.0055
16,21,0.0033,0.0096,0.0089,0.0059,0.0043,0.0025,0.0046,0.0076
16,22,0.0089,0.0096,0.0024,0.0079,0.0092,0.0044,0.0071,0.0031
16,23,0.003,0.0072,0.0058,0.0037,0.0091,0.0025,0.0075,0.006
16,24,0.0024,0.0009,0.0066,0.0033,0.0033,0.0007,0.0088,0.0064
16,25,0.0004,0.0077,0.0024,0.0045,0.0001,0.0068,0.002,0.009
16,26,0.0065,0.0044,0.0068,0.0056,0.0087,0.0039,0.0087,0.0016
16,27,0.0012,0.0045,0.0053,0.0004,0.0068,0.0027,0.0062,0.0092
16,28,0.0036,0.0028,0.0024,0.0067,0.0035,0.0012,0.003,0.0037
16,29,0.0089,0.0054,0.008,0.0088,0.0021,0.0002,0.0077,0.0086
17,0,0.0046,0.0047,0.0044,0.0032,0.0086,0.003,0.0048,0.0098
17,1,0.0075,0,0.0001,0.0045,0.0028,0.0061,0.0036,0.0062
17,2,0.0089,0.0061,0.0031,0.0023,0.0071,0.0061,0.0058,0.0059
17,3,0.0015,0.004,0.0048,0.0036,0.0042,0.0026,0.0022,0.0086
17,4,0.0071,0.0064,0.0018,0.0058,0.0094,0.0066,0.0055,0.0069
17,5,0.0065,0.0056,0.0013,0.0093,0.0019,0.0047,0.0056,0.0007
17,6,0.0007,0.0085,0.0031,0.0078,0.0048,0.0089,0.0038,0.0061
17,7,0.0028,0.0086,0.0097,0.007,0.0012,0.0018,0.0056,0.0083
17,8,0.0082,0.0074,0.0043,0.0076,0.0039,0.0098,0.0046,0.0005
17,9,0.0054,0.0057,0.0098,0.0071,0.0005,0.0054,0.0078,0.0013
17,10,0.004,0.0008,0.0091,0.0088,0.0096,0.0031,0.0048,0.0025
17,11,0.0016,0.0047,0.0096,0.0028,0.0063,0.0053,0.0013,0.0047
17,12,0.0026,0.0054,0.0024,0.0065,0.0051,0.0068,0.0071,0.0006
17,13,0.0026,0.0068,0.0075,0.0031,0.0023,0.0055,0.0042,0.0064
17,14,0.0061,0.0035,0.0051,0.0058,0.0064,0.0001,0.0084,0.008
17,15,0.0046,0.0081,0.001,0.001,0.0033,0.0021,0.0055,0.0059
17,16,0.0075,0.0079,0.0025,0.0027,0.0046,0.0094,0.0032,0.0072
17,17,0.0064,0.0008,0.0003,0.0087,0.0061,0.0043,0.0052,0.0024
17,18,0.0078,0.0003,0.0082,0.0041,0.0004,0.0067,0.0023,0.005
17,19,0.0047,0.0031,0.0058,0.0078,0.005,0.0015,0.0036,0.0026
17,20,0.0092,0.006,0.0053,0.004,0.0055,0.0085,0.0011,0.002
17,21,0.0092,0.0014,0.0007,0.0054,0.0058,0.0057,0.0078,0.0035
17,22,0.006,0.0062,0.0075,0.0062,0.0028,0.0098,0.0013,0.0074
17,23,0.0028,0.007,0.0053,0.0078,0.0085,0.009,0.0003,0.0078
17,24,0.0051,0.0054,0.0017,0.0005,0.0039,0.0029,0.0024,0.0032
17,25,0.0041,0.0031,0.0086,0.0097,0.0088,0.0066,0.0032,0.0048
17,26,0.0027,0.0008,0.0011,0.0055,0.0005,0.0023,0.003,0.0033
17,27,0.0093,0.0082,0.001,0.0079,0.0073,0.0013,0.0056,0.0023
17,28,0.0065,0.0074,0.0028,0.0005,0.0004,0.0052,0.0037,0.0043
17,29,0.0081,0.0025,0.0042,0.0069,0.0089,0.0074,0.0018,0.0017
18,0,0.0082,0.0027,0.007,0.0087,0.005,0,0.0019,0.0042
18,1,0.008,0.0027,0.0022,0.0052,0.0038,0.0077,0.0075,0.0004
18,2,0.005,0.0002,0.001,0.0054,0.0053,0.0047,0.0095,0.0035
18,3,0.007,0.0038,0.0005,0.006,0.0011,0.0021,0.0075,0.0093
18,4,0.0049,0.0045,0.0079,0.0097,0.0043,0.0098,0.0041,0.0024
18,5,0.0026,0.0061,0.0076,0.0064,0.0039,0.005,0.0067,0.0089
18,6,0.005,0.0077,0.0042,0.0004,0.0025,0.0039,0.0038,0.0094
18,7,0.0075,0.0041,0.0055,0.0087,0.0061,0.003,0.0079,0.0009
18,8,0.0073,0.006,0.0007,0.0017,0.0057,0.0048,0.0039,0.0082
18,9,0.0009,0.0014,0.0045,0.0046,0.0062,0.0013,0.0037,0.0013
18,10,0.009,0.0077,0.0016,0.0015,0.0015,0.0052,0.001,0.0091
18,11,0.0091,0.0063,0.0077,0.0053,0.0091,0.0055,0.0062,0.0065
18,12,0.0016,0.007,0.008,0.0072,0.0017,0.0018,0.0053,0.0024
18,13,0.003,0.0098,0.0071,0.0092,0.0011,0.0009,0.0005,0
18,14,0.0084,0.0019,0.0015,0.0001,0.0071,0.0023,0.009,0.0063
18,15,0.0085,0.0066,0.0016,0.0077,0.0022,0.0078,0.0042,0.0037
18,16,0.0047,0.0021,0.001,0.0063,0.0038,0.0061,0.0087,0.0068
18,17,0.006,0.0059,0.006,0.0071,0.0066,0.0063,0.0072,0.005
18,18,0.0082,0.0085,0.0049,0.0052,0.0008,0.004,0.0014,0.0093
18,19,0.0005,0.003,0.0069,0.0027,0.0008,0.001,0.0064,0.0055
18,20,0.003,0.0072,0.0017,0.0066,0.0034,0.0006,0.0033,0.0093
18,21,0.0063,0.0093,0.0063,0.0029,0.0055,0.0034,0.0077,0.0038
18,22,0.0019,0.0027,0.0088,0.0027,0.0065,0.0004,0.0021,0.007
18,23,0.0032,0.0088,0.0097,0.004,0.0097,0.0061,0.0094,0.0028
18,24,0.0032,0.0012,0.0094,0.0067,0.0016,0.0026,0.0059,0.0078
18,25,0.0021,0.0021,0.0006,0.0076,0.0056,0.0083,0.0014,0.0075
18,26,0.0009,0.0001,0.0003,0.0074,0.0005,0.0022,0.0045,0.0036
18,27,0.0009,0.0041,0.0074,0.0007,0.0001,0.0069,0.0033,0.0034
18,28,0.008,0.0026,0,0.0094,0.0053,0.0059,0.0071,0.0072
18,29,0.008,0.0075,0.0047,0.0035,0.0057,0.0061,0.0011,0.0066
19,0,0.0063,0.0012,0.0039,0.0066,0.0032,0.0082,0.0001,0.0042
19,1,0.0025,0.0076,0.0047,0.0026,0.0044,0.0079,0.0058,0.0023
19,2,0.0006,0.0058,0.0017,0.0057,0.0018,0.0088,0.003,0.0097
19,3,0.0065,0.0078,0.0033,0.0023,0.0038,0.0043,0.0088,0
19,4,0.0053,0.0028,0.0065,0.0086,0.0012,0.0064,0.0027,0.0037
19,5,0.0041,0.0074,0.0061,0.0084,0.0054,0.0021,0.0008,0.0059
19,6,0.0079,0.0025,0.0017,0.0096,0.0013,0.0046,0.0092,0.0078
19,7,0.0023,0.0024,0,0.0059,0.0065,0.0088,0.006,0.002
19,8,0.0018,0.0024,0.0005,0.003,0.0088,0.0032,0.0065,0.0029
19,9,0.0005,0.0025,0.0014,0.006,0.0046,0.002,0.0018,0.0025
19,10,0.0044,0.0035,0.002,0.0057,0.0079,0.0011,0.0034,0.0003
19,11,0.0033,0.0034,0.0063,0,0.0022,0.0022,0.0018,0.004
19,12,0.0046,0.0023,0.0068,0.0033,0.0055,0.0034,0.0062,0.006
19,13,0.0059,0.0074,0.0019,0.0005,0.0093,0.0037,0.0028,0.0036
19,14,0.0071,0.0046,0.0093,0.0051,0.0055,0.0026,0.0053,0.0088
19,15,0.0058,0.0017,0.0088,0.008,0.0037,0.0007,0.0019,0.0081
19,16,0.003,0.0087,0.0015,0.0083,0.002,0.0076,0.0045,0.008
19,17,0.0049,0.0062,0.0083,0.0043,0.0001,0.001,0.0077,0.007
19,18,0.0054,0.0069,0.0022,0.001,0.0095,0.0073,0.0098,0.0053
19,19,0.0088,0.0086,0.0034,0.0026,0.0091,0.0054,0.0008,0.0021
19,20,0.004,0.0022,0.0005,0.0061,0.0098,0.0048,0.004,0.0046
19,21,0.0012,0.0024,0.0088,0.0011,0.0032,0.0066,0.0081,0.0086
19,22,0.0037,0.0004,0.0094,0.0033,0.0076,0.0091,0.0086,0.0065
19,23,0.0078,0.002,0.0092,0.0069,0.0072,0.0001,0.0088,0.0013
19,24,0.0021,0.0091,0.0074,0.002,0.0041,0.0015,0.0067,0.0051
19,25,0.0037,0.0056,0.0062,0.0069,0.0023,0.0044,0.0054,0.0058
19,26,0.0046,0.0047,0.009,0.0023,0.004,0.0077,0.0089,0.0017
19,27,0.0095,0.008,0.0086,0.0068,0.0079,0.0075,0.0082,0.0002
19,28,0.0068,0.0057,0.002,0.0008,0.0071,0.0087,0.0059,0.0009
19,29,0.0042,0.002,0.0077,0.0064,0.0062,0.003,0.0023,0.0009
20,0,0.0078,0.0014,0.0031,0.0019,0.009,0.0019,0.0036,0.0084
20,1,0,0.0022,0.0054,0.0077,0.0095,0.0035,0.0079,0.0062
20,2,0.009,0.0001,0.0068,0.0062,0.0086,0.0026,0.0072,0.0028
20,3,0.0046,0.0048,0.0092,0.0009,0.0078,0.0014,0.0017,0.0057
20,4,0.0027,0.0046,0.0074,0.0016,0.0065,0.0012,0.0001,0.0063
20,5,0.0032,0.0055,0.0041,0.0028,0.009,0.002,0.0089,0.008
20,6,0.0021,0.0058,0.0043,0.0006,0.0085,0.0014,0.0034,0.003
20,7,0.0062,0.0025,0.0038,0.0042,0.004,0.0055,0.0097,0.0065
20,8,0.0002,0.0073,0.0081,0.0065,0.0083,0.0082,0.0027,0.0016
20,9,0.0037,0.0066,0.0042,0.0026,0.0086,0.003,0.0007,0.0006
20,10,0.0089,0.0049,0.0013,0.0073,0.0063,0.0047,0.0004,0.0025
20,11,0.0073,0.0042,0.0065,0.0012,0.0095,0.0063,0.0077,0.0095
20,12,0.0035,0.0057,0.0059,0.0019,0.0038,0.0086,0.0033,0.0075
20,13,0.0054,0.0076,0.0001,0.0039,0.0007,0.0006,0.0046,0.0094
20,14,0.0055,0.0057,0.0068,0.0018,0.0005,0.0071,0.0043,0.0076
20,15,0.0012,0.0009,0.0088,0.0009,0.007,0.0064,0.0003,0.0007
20,16,0.0022,0.0063,0.0026,0.0061,0.005,0.006,0.0035,0.0003
20,17,0.0035,0.0036,0.0041,0.004,0.0041,0.0087,0.0036,0.0096
20,18,0.0045,0.0003,0.0013,0.0048,0.0074,0.0056,0.0026,0.0087
20,19,0.0063,0.0013,0.0094,0.0035,0.0078,0.0097,0.0042,0.0001
20,20,0.0061,0.0068,0.006,0.0011,0.0027,0.0096,0.0012,0.0062
20,21,0.0031,0.0053,0.0004,0.0072,0.0039,0.0038,0.0068,0.0082
20,22,0.0041,0.0081,0.0032,0.0015,0.0037,0.0056,0.0003,0.0001
20,23,0.0069,0.0095,0.0036,0.0048,0.0093,0.0078,0.0048,0.0054
20,24,0.0046,0.0009,0.0065,0.0071,0.0006,0.0075,0.0035,0.0038
20,25,0.0028,0.0037,0.0009,0.0067,0.0073,0.0077,0.0051,0.0015
20,26,0.0058,0.0081,0.0028,0.0095,0.0038,0.0029,0.0094,0.0006
20,27,0.0025,0.0032,0.0053,0.0018,0.0009,0,0.0072,0.0053
20,28,0.0009,0.0036,0.0026,0.0014,0.0012,0.0059,0.005,0.0038
20,29,0.0094,0.0059,0.0007,0.0068,0.0036,0.0056,0.0081,0.0094
21,0,0.0038,0.0011,0.0088,0.0074,0.004,0.0083,0.0078,0.0066
21,1,0.0014,0.0032,0.0084,0.0024,0.0032,0.0055,0.0077,0.004
21,2,0.0091,0.0002,0.0052,0.0002,0.0061,0.0003,0.0041,0.0056
21,3,0.006,0.0046,0.0023,0.0096,0.0003,0.0006,0.0089,0.0039
21,4,0.0017,0.0076,0.0012,0.0055,0.0059,0.009,0.0022,0.0073
21,5,0.0022,0.0005,0.0095,0.0052,0.0058,0.0074,0.0092,0.0048
21,6,0.0074,0.0043,0.0049,0.0037,0.0046,0.0088,0.0091,0.0006
21,7,0.0035,0.0016,0.0001,0.0036,0.0022,0.0089,0.0075,0.0037
21,8,0.0066,0.0085,0.0092,0.0026,0.0074,0.0014,0.0098,0.0096
21,9,0.0019,0.0094,0.005,0.0076,0.0067,0.0041,0.0025,0.0043
21,10,0.0085,0.0074,0.008,0.003,0.0063,0.007,0.0036,0.0096
21,11,0.0086,0.0038,0.0033,0.0007,0.0028,0.0007,0.0044,0.0092
21,12,0.0092,0.0038,0.002,0.0068,0.0052,0.0019,0.0063,0.0069
21,13,0.0014,0.0012,0.0046,0.008,0.0054,0.007,0.0024,0.0038
21,14,0.0045,0.0003,0.0066,0.0008,0.0073,0.0004,0.0005,0.0061
21,15,0.004,0.0039,0.0068,0.0066,0.0044,0.0012,0.0059,0.0038
21,16,0.0048,0.0077,0.0005,0.0001,0.0096,0.0068,0.0068,0.001
21,17,0.0079,0.0014,0.009,0.0034,0.0084,0.0013,0.007,0.0028
